"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","q_9","lb_q_9","ub_q_9","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8","Q_9_1","lb_Q_9_1","ub_Q_9_1","Q_9_2","lb_Q_9_2","ub_Q_9_2","Q_9_3","lb_Q_9_3","ub_Q_9_3","Q_9_4","lb_Q_9_4","ub_Q_9_4","Q_9_5","lb_Q_9_5","ub_Q_9_5","Q_9_6","lb_Q_9_6","ub_Q_9_6","Q_9_7","lb_Q_9_7","ub_Q_9_7","Q_9_8","lb_Q_9_8","ub_Q_9_8","Q_9_9","lb_Q_9_9","ub_Q_9_9"
"PH_FC_8.sorted.bam","8","FC",0.003886,0,0.026225,0.356656,0.300777,0.434344,0.124603,0.056883,0.259091,0.041742,0.000623,0.079035,0.050867,0.020558,0.11015,0.045595,1e-06,0.094374,0.319377,0.082247,0.403645,0.018272,0,0.046836,0.039001,0.001117,0.085368,0.000157,0,0.001776,0.003129,0,0.024141,0.000289,0,0.002954,0.000728,0,0.008868,0.090958,0,0.517268,0.000256,0,0.002628,0.00034,0,0.004816,0.072451,0,0.15672,0.000192,0,0.001638,4.9e-05,0,0.000464,0.000611,0,0.007344,0.000425,0,0.00467,0.000619,0,0.006934,0.004077,0,0.066699,6e-05,0,0.000681,0.00042,0,0.004893,0.021321,0,0.138006,0.002599,0,0.035976,0.000162,0,0.001418,0.056384,0,0.135697,6.9e-05,0,0.000709,0.001275,0,0.017397,0.461192,0,0.646464,0.146361,0,0.285498,0.001022,0,0.013215,0.025564,0,0.218297,9.1e-05,0,0.000871,8.3e-05,0,0.000759,0.000291,0,0.003469,0.012358,0,0.075868,0.005486,0,0.065858,0.001213,0,0.018176,0.010697,0,0.078078,0.000282,0,0.003606,0.000846,0,0.011924,9.1e-05,0,0.001063,0.000665,0,0.007614,0.0509,0,0.16726,0.001752,0,0.023765,0.003929,0,0.063959,0.003237,0,0.049167,0.009794,0,0.080142,0.002237,0,0.031833,0.005189,0,0.046493,0.000148,0,0.001804
"PH_FC_9.sorted.bam","9","FC",0.001457,0,0.01047,0.561799,0.508722,0.697031,0.090551,0.053716,0.141166,0.002112,0,0.012755,0.008652,0,0.047804,0.001953,0,0.015016,0.328634,0.1352,0.385444,0.001464,0,0.011033,0.003378,0,0.024604,0.000241,0,0.002786,0.000205,0,0.002329,0.290842,0.224749,0.478069,0.000239,0,0.002615,0.028885,0,0.250724,0.01373,0,0.117908,0.000429,0,0.0058,0.000415,0,0.005083,0.000352,0,0.004917,0.000243,0,0.003169,0.000352,0,0.003985,0.00059,0,0.006657,0.000557,0,0.004683,0.000411,0,0.005811,0.001722,0,0.018434,0.000304,0,0.003343,0.000582,0,0.005992,0.001116,0,0.012678,0.000278,0,0.003695,0.000326,0,0.004701,0.000242,0,0.001861,0.000412,0,0.005191,0.510724,0.208307,0.646826,0.121522,0,0.225118,0.001076,0,0.016953,0.010761,0,0.092708,0.000277,0,0.003312,0.005016,0,0.047134,0.000259,0,0.002995,0.000271,0,0.00337,0.000236,0,0.00308,0.000293,0,0.003578,0.000334,0,0.003568,0.000199,0,0.002142,0.000529,0,0.006646,0.000263,0,0.003157,0.000233,0,0.001493,0.00024,0,0.001982,0.000735,0,0.007035,0.000483,0,0.007639,0.00053,0,0.006536,0.000339,0,0.004312,0.001937,0,0.027135,0.000283,0,0.003751,0.000988,0,0.013915
"PH_FV_10.sorted.bam","10","FV",0.008022,0,0.035415,0.006547,0,0.06241,0.549684,0.457737,0.817837,0.073351,0.042492,0.109977,0.000872,0,0.006381,0.16836,0.075514,0.258581,0.185984,0,0.302186,0.003314,0,0.018124,0.003866,0,0.034568,0.002456,0,0.020112,0.000264,0,0.002563,0.00036,0,0.004669,0.000675,0,0.0088,0.000275,0,0.002744,0.180854,0,0.802225,0.000799,0,0.010367,0.000473,0,0.005082,0.09534,0,0.182002,0.004475,0,0.063283,0.000223,0,0.002934,1e-04,0,0.000577,0.000108,0,0.001142,0.000181,0,0.002042,7.9e-05,0,0.000779,0.002991,0,0.04127,0.000846,0,0.012713,0.284395,0,0.50811,0.037216,0,0.191824,0.000175,0,0.001858,0.003375,0,0.046802,0.003707,0,0.053153,0.009878,0,0.124416,0.3552,0,0.601551,0.001115,0,0.012629,0.00034,0,0.003898,0.00037,0,0.004729,0.000292,0,0.002535,0.002003,0,0.026454,0.000304,0,0.003497,0.000885,0,0.013876,0.00154,0,0.022959,0.000198,0,0.001891,0.000146,0,0.001097,0.000484,0,0.00606,0.000262,0,0.002559,0.000471,0,0.006839,0.000233,0,0.002167,0.000782,0,0.011572,0.001087,0,0.015033,0.000262,0,0.003189,0.003832,0,0.065337,0.00029,0,0.002469,0.000544,0,0.007393,0.000115,0,0.001196
"PH_FV_11.sorted.bam","11","FV",0.01042,0,0.078455,0.00094,0,0.006866,0.534848,0.42265,0.800285,0.094701,0.055,0.146842,0.000914,0,0.006943,0.129913,0.044797,0.209073,0.213725,0,0.346405,0.00213,0,0.016205,0.01241,0,0.064301,0.000155,0,0.001791,0.000221,0,0.002177,8.4e-05,0,0.000947,0.000347,0,0.00296,0.000229,0,0.001816,0.234342,0.049786,0.716212,0.000374,0,0.004322,0.000129,0,0.001293,0.07351,0,0.275245,0.01035,0,0.073948,0.000145,0,0.001635,7.1e-05,0,0.000681,0.000142,0,0.001378,0.000121,0,0.001402,7.6e-05,0,0.000736,0.018761,0,0.156195,0.000618,0,0.007301,0.105506,0,0.314917,0.088644,0,0.200359,0.000663,0,0.004587,0.011503,0,0.106867,0.000311,0,0.002778,0.000113,0,0.001299,0.420951,0,0.691384,0.004674,0,0.069839,0.000118,0,0.001261,0.000233,0,0.002794,0.000196,0,0.001349,0.000154,0,0.001686,0.000115,0,0.00129,0.000155,0,0.001674,0.000326,0,0.003813,1e-04,0,0.001063,0.001032,0,0.014243,0.000335,0,0.003868,0.00072,0,0.011183,0.000217,0,0.002108,0.000218,0,0.002895,0.000171,0,0.001932,0.000927,0,0.012857,0.000315,0,0.003924,0.021363,0,0.126672,0.000322,0,0.003876,0.000603,0,0.008352,0.000343,0,0.004036
"PH_FV_12.sorted.bam","12","FV",0.002882,0,0.017889,0.006995,0,0.066623,0.545672,0.437683,0.815291,0.060328,0.027797,0.104193,0.004102,0,0.028172,0.171654,0.087464,0.298447,0.201722,0,0.329233,0.004756,0,0.027996,0.001888,0,0.012202,0.00079,0,0.009808,0.000148,0,0.001433,0.000506,0,0.006783,0.000763,0,0.00941,0.000344,0,0.004155,0.164215,0,0.638416,0.000117,0,0.001092,0.00012,0,0.0013,0.080026,0,0.205478,0.00058,0,0.007437,0.000347,0,0.004502,0.000315,0,0.003675,0.000565,0,0.006975,0.000279,0,0.002033,0.000184,0,0.001909,0.001119,0,0.016315,0.000326,0,0.00336,0.314696,0.13117,0.586385,0.022343,0,0.124195,0.00095,0,0.013348,0.000821,0,0.007532,0.00098,0,0.012752,0.011104,0,0.131336,0.365,0,0.652871,0.01548,0,0.102333,0.004234,0,0.052963,0.00128,0,0.018489,0.000813,0,0.010717,0.000255,0,0.002897,0.000331,0,0.003782,0.001098,0,0.014574,0.000735,0,0.00981,0.000635,0,0.007636,0.00059,0,0.008368,0.003487,0,0.047064,0.000942,0,0.012121,0.000457,0,0.005954,0.000289,0,0.002767,0.000423,0,0.004712,0.000396,0,0.004734,0.000513,0,0.007345,0.000363,0,0.004403,0.000253,0,0.002831,0.000498,0,0.007639,0.000292,0,0.003432
"PH_FV_1.sorted.bam","1","FV",0.002804,0,0.020667,0.001496,0,0.011804,0.55004,0.45794,0.799266,0.042324,0.017288,0.076837,0.00149,0,0.012544,0.194728,0.092051,0.275825,0.186042,0,0.29683,0.019161,0,0.04991,0.001915,0,0.013125,0.000286,0,0.003601,0.000264,0,0.002485,9.8e-05,0,0.000938,0.000208,0,0.001977,0.000311,0,0.002424,0.197118,0.025302,0.767197,0.00158,0,0.022942,0.000533,0,0.006417,0.007924,0,0.105632,0.014972,0,0.052925,0.000197,0,0.00205,9.3e-05,0,0.001019,0.000198,0,0.0021,0.000292,0,0.002082,0.000347,0,0.005056,0.001276,0,0.019488,0.000255,0,0.002248,0.342544,0,0.54267,0.027421,0,0.145359,0.000523,0,0.006731,0.001473,0,0.022206,0.000573,0,0.005979,0.000377,0,0.004282,0.347378,0,0.575805,0.009909,0,0.077196,0.000698,0,0.004336,0.001622,0,0.024659,0.000247,0,0.001738,0.00072,0,0.010108,0.00077,0,0.010881,0.007042,0,0.078054,0.006424,0,0.068613,0.000193,0,0.001998,0.011415,0,0.076231,0.010694,0,0.073185,0.000328,0,0.003893,0.00022,0,0.002393,0.000193,0,0.001951,0.000239,0,0.002322,0.000622,0,0.00736,9.2e-05,0,0.001123,0.001453,0,0.012658,0.000339,0,0.004423,0.000406,0,0.005198,0.000133,0,0.001257
"PH_FV_2.sorted.bam","2","FV",0.002903,0,0.021662,0.00274,0,0.021594,0.496572,0.382127,0.759047,0.094185,0.060401,0.137981,0.008863,0,0.0435,0.181559,0.064019,0.313837,0.210775,0.03934,0.329485,0.001322,0,0.010009,0.001082,0,0.008132,0.000397,0,0.004572,0.000197,0,0.001888,0.000164,0,0.001768,0.000723,0,0.010652,0.000256,0,0.002825,0.202832,0.015257,0.74601,0.000832,0,0.010946,0.000498,0,0.005754,0.003983,0,0.053868,0.000907,0,0.012921,0.000467,0,0.005248,0.000214,0,0.002638,0.000445,0,0.005055,0.001061,0,0.015762,0.000129,0,0.001417,0.001612,0,0.025186,0.000687,0,0.010124,0.342412,0,0.626377,0.015247,0,0.174562,0.001349,0,0.019164,0.000487,0,0.004879,0.000797,0,0.009408,0.002655,0,0.041529,0.238904,0,0.510009,0.164432,0.074708,0.247671,0.013161,0,0.085366,0.000424,0,0.005421,0.000294,0,0.002623,0.000279,0,0.003119,0.000404,0,0.004563,0.000329,0,0.004521,0.000221,0,0.002774,0.000524,0,0.006599,0.00022,0,0.002032,0.000258,0,0.002196,0.000126,0,0.001334,0.000105,0,0.001132,0.00024,0,0.002549,0.000427,0,0.003903,0.000281,0,0.003243,0.000248,0,0.003099,0.000193,0,0.001405,0.00033,0,0.003713,0.000157,0,0.001986,9.3e-05,0,0.000913
"PH_FV_4.sorted.bam","4","FV",0.004983,0,0.030203,0.001721,0,0.013206,0.515607,0.407387,0.778861,0.095548,0.060246,0.13614,0.00638,0,0.036527,0.183269,0.095423,0.297238,0.185254,0,0.305965,0.004364,0,0.030796,0.002872,0,0.018416,0.000564,0,0.007315,0.000266,0,0.002593,0.000502,0,0.006729,0.00168,0,0.021479,0.000712,0,0.008137,0.177184,0,0.612822,0.001748,0,0.019638,0.000203,0,0.001568,0.044098,0,0.25308,0.036898,0,0.123702,0.000496,0,0.006734,0.000278,0,0.003728,0.000496,0,0.007371,0.00185,0,0.024652,0.000842,0,0.012857,0.002484,0,0.035238,0.000207,0,0.002232,0.349813,0.165768,0.590197,0.000875,0,0.010181,0.001003,0,0.014144,0.005462,0,0.060194,0.001406,0,0.021412,0.000149,0,0.001602,0.27942,0,0.569121,0.067384,0,0.192926,0.006103,0,0.06891,0.000389,0,0.004388,0.007131,0,0.065577,0.000423,0,0.004987,0.000238,0,0.001748,0.000419,0,0.004692,0.000379,0,0.003952,0.000222,0,0.002019,0.000311,0,0.004196,0.000546,0,0.006736,0.002897,0,0.030019,0.000337,0,0.004245,0.000387,0,0.003806,0.000208,0,0.002463,0.000765,0,0.010587,0.000628,0,0.00845,0.000533,0,0.006538,0.000848,0,0.011467,0.000396,0,0.004728,0.000822,0,0.012033
"PH_FV_5.sorted.bam","5","FV",0.001489,0,0.01122,0.007832,0,0.055857,0.544183,0.446965,0.806735,0.07248,0.043106,0.111742,0.002892,0,0.029613,0.192745,0.091799,0.327983,0.175389,3e-06,0.302306,0.001367,0,0.00954,0.001622,0,0.011812,0.000185,0,0.002047,0.000252,0,0.002804,0.002386,0,0.020862,0.000319,0,0.003171,0.000455,0,0.006172,0.252082,0.066354,0.805015,0.000341,0,0.003346,0.000168,0,0.001445,0.002548,0,0.03916,0.002405,0,0.033816,7.6e-05,0,0.000783,0.000186,0,0.001552,0.000284,0,0.003541,0.000252,0,0.002547,0.000184,0,0.001596,0.000504,0,0.006293,0.000485,0,0.007178,0.246631,0,0.552032,0.135522,0.057894,0.220915,0.000194,0,0.00198,0.000461,0,0.006132,0.000619,0,0.006462,0.008805,0,0.111239,0.333254,0,0.600538,0.000647,0,0.006257,0.004058,0,0.057448,0.000436,0,0.005263,0.000799,0,0.013174,0.00029,0,0.003376,0.000209,0,0.002997,0.000307,0,0.003966,0.000424,0,0.00504,0.000185,0,0.002499,0.000447,0,0.005403,0.000399,0,0.005236,0.000111,0,0.001284,0.000208,0,0.002514,0.000332,0,0.003762,0.000404,0,0.005465,0.000249,0,0.002751,0.000182,0,0.001776,0.000349,0,0.004754,0.000963,0,0.012377,0.000253,0,0.002002,0.000152,0,0.001507
"PH_FV_6.sorted.bam","6","FV",0.004598,0,0.034614,0.0015,0,0.01171,0.519098,0.411662,0.786789,0.088514,0.055669,0.130111,0.001701,0,0.01267,0.185533,0.099839,0.286328,0.193837,0,0.317453,0.001944,0,0.013541,0.003275,0,0.024915,0.000439,0,0.005722,0.000155,0,0.001849,0.000244,0,0.003231,0.001559,0,0.020491,0.000926,0,0.010772,0.220039,0,0.785279,0.001138,0,0.017985,0.000455,0,0.005854,0.005638,0,0.079994,0.005468,0,0.047285,0.000202,0,0.002085,0.00011,0,0.001084,0.000627,0,0.007843,0.000439,0,0.005444,0.000256,0,0.00324,0.00447,0,0.0596,0.000263,0,0.002496,0.204322,0,0.461831,0.156757,0.063846,0.256434,0.000508,0,0.003331,0.001807,0,0.023524,0.000345,0,0.003565,0.000196,0,0.001754,0.383812,0,0.632071,0.000731,0,0.008921,0.000525,0,0.006075,0.000194,0,0.002567,0.000519,0,0.007207,0.000309,0,0.004174,0.000133,0,0.000939,0.000747,0,0.01033,0.000778,0,0.009548,0.000217,0,0.002394,0.000385,0,0.003779,0.000451,0,0.005716,0.000244,0,0.002499,0.00014,0,0.001523,0.000272,0,0.002672,0.000488,0,0.007451,0.000155,0,0.001629,0.000261,0,0.00306,0.00055,0,0.005916,0.000382,0,0.004465,0.000381,0,0.00457,0.001961,0,0.023471
"PH_FV_7.sorted.bam","7","FV",0.003096,0,0.02492,0.002548,0,0.028182,0.545208,0.4442,0.817319,0.074771,0.045047,0.11441,0.001327,0,0.008933,0.158961,0.083706,0.249939,0.210726,1e-06,0.316312,0.00251,0,0.019953,0.000854,0,0.006666,0.000193,0,0.00209,0.000322,0,0.003112,0.000297,0,0.003418,0.000474,0,0.004523,0.000228,0,0.002089,0.242322,0.042739,0.812447,0.001209,0,0.01425,0.000253,0,0.00324,0.01057,0,0.121061,0.002302,0,0.036104,0.000289,0,0.00374,0.00012,0,0.001265,0.000188,0,0.002433,0.000659,0,0.009922,0.000157,0,0.001703,0.002737,0,0.034494,0.003011,0,0.053323,0.175579,0,0.362803,0.130442,0.038219,0.222264,0.000272,0,0.002758,0.002017,0,0.026504,0.000497,0,0.005887,0.000257,0,0.002838,0.418089,0,0.627631,0.000585,0,0.006929,0.000412,0,0.005491,0.000388,0,0.004798,0.000342,0,0.004204,0.000157,0,0.001309,0.000231,0,0.002109,0.000348,0,0.002442,0.000984,0,0.014733,0.000231,0,0.002921,0.001219,0,0.018743,0.000305,0,0.004013,0.000723,0,0.008963,0.000121,0,0.001206,7.9e-05,0,0.000796,0.000295,0,0.003221,0.000234,0,0.002482,0.000167,0,0.001484,0.00024,0,0.002964,0.000235,0,0.002847,9.9e-05,0,0.000831,0.000119,0,0.001264
"PH_FV_8.sorted.bam","8","FV",0.003159,0,0.02344,0.016747,0,0.076263,0.503103,0.385683,0.79218,0.076825,0.043972,0.114816,0.000998,0,0.007676,0.206579,0.097366,0.347166,0.184494,0,0.316887,0.003457,0,0.024236,0.004638,0,0.035159,0.000691,0,0.010256,0.000315,0,0.003499,0.000467,0,0.006907,0.000578,0,0.008673,0.000608,0,0.007065,0.195509,0,0.788987,2e-04,0,0.001964,0.003483,0,0.046013,0.00682,0,0.072466,0.003911,0,0.049326,0.000195,0,0.002028,0.000152,0,0.001481,0.000159,0,0.001833,0.000382,0,0.005088,5.9e-05,0,0.000578,0.001404,0,0.019032,0.000691,0,0.008278,0.315903,0,0.672254,0.088194,0,0.221083,0.000338,0,0.004078,0.000618,0,0.008381,0.001509,0,0.024839,0.026545,0,0.151257,0.290337,0,0.628814,0.042691,0,0.191532,0.000427,0,0.003649,7e-04,0,0.007118,0.003003,0,0.042838,0.000372,0,0.004773,0.000185,0,0.002164,0.000371,0,0.003765,0.002556,0,0.032853,0.000104,0,0.000951,0.000581,0,0.007779,0.000331,0,0.003548,0.001092,0,0.014272,0.000365,0,0.004358,0.000583,0,0.008505,0.000412,0,0.00578,0.001503,0,0.019478,0.00012,0,0.000983,0.004112,0,0.067872,0.000442,0,0.004363,0.000229,0,0.002041,0.000755,0,0.009954
"PH_FV_9.sorted.bam","9","FV",0.001713,0,0.013667,0.000929,0,0.006673,0.547441,0.450194,0.80171,0.047216,0.020211,0.080952,0.015838,0,0.048606,0.202302,0.114853,0.309066,0.176288,0,0.292158,0.005822,0,0.031835,0.00245,0,0.018301,0.000154,0,0.001437,0.000146,0,0.001919,0.000219,0,0.00243,0.000309,0,0.002532,0.000159,0,0.00172,0.206302,0.034888,0.667501,0.000553,0,0.007273,0.000158,0,0.001573,0.014463,0,0.151348,0.002125,0,0.032523,0.000103,0,0.001218,7.2e-05,0,0.000728,0.000183,0,0.002238,0.000388,0,0.004149,0.010809,0,0.031896,0.00059,0,0.007245,0.000385,0,0.002404,0.337431,0.165582,0.610977,0.060681,0,0.132209,0.000181,0,0.001928,0.000887,0,0.011458,0.000535,0,0.007734,0.000166,0,0.001842,0.328225,0,0.582149,0.010963,0,0.104329,0.008149,0,0.094743,0.000354,0,0.00331,0.000251,0,0.002611,0.000726,0,0.009047,0.000221,0,0.002486,0.001143,0,0.016296,0.001596,0,0.022802,0.00045,0,0.00382,0.002248,0,0.035114,0.00343,0,0.049981,0.000763,0,0.009495,0.000157,0,0.001801,0.000113,0,0.001206,0.000364,0,0.004046,0.001379,0,0.019317,0.00053,0,0.006374,0.000959,0,0.01277,0.000252,0,0.002871,0.000304,0,0.00395,0.000421,0,0.005814
"PH_GB_10.sorted.bam","10","GB",0.098104,0.060632,0.14844,0.002061,0,0.015541,0.079384,0.015437,0.154112,0.35113,0.30726,0.395248,0.093218,0.058478,0.130225,0.088393,0.039904,0.129494,0.275082,0.167784,0.34862,0.006914,0,0.037544,0.005714,0,0.032956,0.003568,0,0.045822,0.000266,0,0.002336,0.00015,0,0.001497,0.000202,0,0.002589,0.000239,0,0.002324,0.000514,0,0.00446,0.006242,0,0.086763,0.00193,0,0.026292,0.064038,0,0.305851,0.223196,0.159301,0.287884,0.000259,0,0.002355,0.000163,0,0.001724,0.000173,0,0.001912,0.001532,0,0.022602,0.023266,0,0.102334,0.168525,0.067144,0.254233,0.000272,0,0.003123,0.000512,0,0.006333,0.000486,0,0.005122,0.000911,0,0.01344,0.00181,0,0.026521,0.011417,0,0.124877,0.000353,0,0.003113,0.090894,0,0.220072,0.179868,0,0.340371,0.13576,0,0.242465,0.000677,0,0.007933,0.063554,0,0.158895,0.000874,0,0.01045,0.000273,0,0.003624,0.00127,0,0.019382,0.00032,0,0.002998,0.000584,0,0.007405,0.000471,0,0.006373,0.001372,0,0.01896,0.003954,0,0.035172,0.001286,0,0.01706,0.000327,0,0.003596,0.000412,0,0.003797,0.001451,0,0.021535,0.000522,0,0.007013,0.001313,0,0.018087,0.002716,0,0.040418,0.000756,0,0.01077,0.001322,0,0.017558
"PH_GB_11.sorted.bam","11","GB",0.128488,0.082681,0.208247,0.00108,0,0.008651,0.06756,0.008339,0.112515,0.342433,0.303792,0.380197,0.093837,0.061914,0.127191,0.095783,0.049036,0.139169,0.264737,0.192857,0.320959,0.002901,0,0.021435,0.003183,0,0.022068,0.001193,0,0.017866,0.000262,0,0.00279,0.000131,0,0.001234,0.000236,0,0.002251,0.000133,0,0.001269,0.015821,0,0.091853,0.041377,0,0.227432,0.000384,0,0.004485,0.002982,0,0.041478,0.215637,0.142314,0.276359,0.000597,0,0.007895,0.000178,0,0.001776,0.000399,0,0.002597,0.003787,0,0.045353,0.008807,0,0.055097,0.185541,0.087097,0.275011,0.000189,0,0.001831,0.000484,0,0.006056,0.000639,0,0.009277,0.000903,0,0.011286,0.000594,0,0.006769,0.025906,0,0.145902,0.000325,0,0.003677,0.098655,0,0.214117,0.20338,0.083424,0.296502,0.163599,0.07584,0.245119,0.000662,0,0.007536,0.017757,0,0.099199,4e-04,0,0.00426,0.00029,0,0.002831,0.000346,0,0.004221,0.000413,0,0.005809,0.000403,0,0.003964,0.00054,0,0.007539,0.000773,0,0.009916,0.001097,0,0.016984,0.000271,0,0.002566,0.000138,0,0.001519,0.000245,0,0.002049,0.00063,0,0.008581,0.000195,0,0.002167,0.001419,0,0.019394,0.000661,0,0.008113,0.000441,0,0.006101,0.001183,0,0.015698
"PH_GB_12.sorted.bam","12","GB",0.109685,0.051757,0.215927,0.001546,0,0.011985,0.05551,0.005567,0.10297,0.320748,0.277719,0.362274,0.116897,0.07906,0.153832,0.050051,0.000156,0.088797,0.338055,0.244376,0.406953,0.00155,0,0.01158,0.005959,0,0.038009,0.00034,0,0.003727,0.00011,0,0.000804,0.000198,0,0.001709,0.000294,0,0.003333,0.000278,0,0.003481,0.001958,0,0.03752,0.001264,0,0.014885,0.000843,0,0.008608,0.00263,0,0.036749,0.209076,0.141951,0.272604,0.000855,0,0.008658,0.000193,0,0.001876,0.000209,0,0.00172,0.097262,0,0.26336,0.002865,0,0.036076,0.00054,0,0.007771,0.000209,0,0.002525,0.068545,0,0.154279,0.003828,0,0.064705,0.003439,0,0.053765,0.009634,0,0.070869,0.214487,0.095073,0.429448,0.00065,0,0.009039,0.034269,0,0.200391,0.116734,0,0.283688,0.124782,0,0.280135,0.002715,0,0.037403,0.088663,0,0.1864,0.000223,0,0.002261,0.000251,0,0.002384,0.000254,0,0.00265,0.000275,0,0.00349,0.000368,0,0.005036,0.000447,0,0.004816,0.000468,0,0.00513,0.000268,0,0.003184,0.000919,0,0.013731,0.000163,0,0.001433,0.000624,0,0.008504,0.000508,0,0.005862,0.000956,0,0.011913,0.001112,0,0.017093,0.004677,0,0.067409,0.000277,0,0.003538,0.001342,0,0.018829
"PH_GB_1.sorted.bam","1","GB",0.108272,0.0629,0.182573,0.005231,0,0.02716,0.05675,0.011111,0.098736,0.344335,0.305717,0.384498,0.102163,0.069426,0.133325,0.07535,0.031094,0.134771,0.303854,0.227276,0.361524,0.002041,0,0.013679,0.002004,0,0.01463,0.003595,0,0.053729,0.000418,0,0.004496,0.001504,0,0.020891,0.012649,0,0.166672,0.001377,0,0.023795,0.001485,0,0.02013,0.046199,0,0.288577,0.000467,0,0.005462,0.00063,0,0.008054,0.181334,0.114681,0.240385,0.000453,0,0.005671,0.000455,0,0.00611,0.000237,0,0.002466,0.000417,0,0.004494,0.001775,0,0.027992,0.046407,0,0.229041,0.002205,0,0.031913,0.091576,0,0.17244,0.002937,0,0.036112,0.000447,0,0.006603,0.003018,0,0.036482,0.102512,0,0.235431,0.001516,0,0.020749,0.002785,0,0.042275,0.27451,0.132876,0.37146,0.197928,0.129091,0.262763,0.000314,0,0.003201,0.013679,0,0.100955,0.000409,0,0.005617,0.000634,0,0.009433,0.000344,0,0.002541,0.000608,0,0.00853,0.00053,0,0.008084,0.000161,0,0.001699,0.000371,0,0.004563,0.00041,0,0.005023,0.000308,0,0.003597,0.000382,0,0.004839,0.000932,0,0.0082,0.000235,0,0.002354,0.000309,0,0.003129,0.000619,0,0.00755,0.000415,0,0.00528,0.000204,0,0.00205,0.000302,0,0.003122
"PH_GB_5.sorted.bam","5","GB",0.110118,0.059176,0.20895,0.006205,0,0.038734,0.0524,0.000268,0.112083,0.349349,0.305946,0.39424,0.106813,0.075595,0.136632,0.066906,0.010211,0.108885,0.298182,0.216441,0.356297,0.002874,0,0.01806,0.007153,0,0.042155,0.000129,0,0.001248,0.000435,0,0.005061,0.000111,0,0.001211,0.000424,0,0.003978,0.000255,0,0.003451,0.000157,0,0.001487,0.002818,0,0.040829,0.002055,0,0.030005,0.031647,0,0.214911,0.219824,0.150377,0.298749,0.000792,0,0.010403,0.000432,0,0.004009,0.000337,0,0.002433,0.027914,0,0.147775,0.002915,0,0.03322,0.110858,0,0.209345,0.002127,0,0.032397,0.001316,0,0.019331,0.004639,0,0.093272,0.000901,0,0.010423,0.000379,0,0.004181,0.103739,0,0.375748,0.006381,0,0.072597,0.06965,0,0.174648,0.188759,0,0.344996,0.175365,0.059884,0.256656,0.004245,0,0.070803,0.02265,0,0.093359,0.000326,0,0.003343,0.000326,0,0.003523,0.000489,0,0.005723,0.000574,0,0.007255,0.001315,0,0.019583,0.000203,0,0.00197,0.000685,0,0.010009,0.000726,0,0.009643,0.000587,0,0.007732,0.000175,0,0.001896,0.000365,0,0.004681,0.000644,0,0.006346,0.000741,0,0.009063,0.008764,0,0.081556,0.00224,0,0.034804,0.000378,0,0.004252,0.000206,0,0.002173
