"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8"
"PH_PC_9.sorted.bam","9","PC",0.091979,4e-06,0.133576,0.003379,0,0.021334,0.77015,0.682841,0.935394,0.000938,0,0.00761,0.007547,0,0.041339,0.033347,4e-06,0.075749,0.092091,3.1e-05,0.132764,0.000567,0,0.004511,0.000102,0,0.001283,0.000514,0,0.005182,0.000652,0,0.009675,0.001056,0,0.012504,0.000265,0,0.002541,0.755964,0.6637,0.893314,0.000101,0,0.001086,0.000256,0,0.002809,9.5e-05,0,0.000669,0.000123,0,0.001405,0.00033,0,0.00356,0.001454,0,0.022144,0.007619,0,0.070692,0.000226,0,0.002766,0.00209,0,0.029651,0.000458,0,0.005222,0.002367,0,0.034589,0.018656,0,0.141832,0.000497,0,0.006088,0.000434,0,0.005363,0.021756,0,0.063348,0.181166,0,0.263321,0.00042,0,0.00523,0.000494,0,0.004536,0.000373,0,0.004643,0.000667,0,0.008053,0.00062,0,0.006585,0.000187,0,0.002394,0.000132,0,0.001325,0.000178,0,0.00209,0.000187,0,0.002105,8.3e-05,0,0.000896,0.000185,0,0.00188,0.000152,0,0.002035,6.7e-05,0,0.000578,7.5e-05,0,0.000889
"PH_PM_10.sorted.bam","10","PM",0.004416,0,0.023173,0.002639,0,0.019004,0.000596,0,0.004497,0.010138,0,0.035265,0.000821,0,0.006833,0.000334,0,0.002803,0.000472,0,0.003772,0.980583,0.957567,0.998961,0.003627,0,0.022856,0.000255,0,0.003942,0.001873,0,0.018457,0.000178,0,0.002075,0.000178,0,0.002064,0.000152,0,0.001353,0.00056,0,0.007577,0.00052,0,0.007652,0.000213,0,0.002592,0.009216,0,0.034689,0.000183,0,0.001979,0.000175,0,0.001858,0.000128,0,0.001489,0.000218,0,0.002328,0.000302,0,0.00385,0.000114,0,0.00113,0.000112,0,0.001169,6.5e-05,0,0.000624,4.4e-05,0,0.000461,6.3e-05,0,0.000578,7.2e-05,0,0.000727,0.000183,0,0.002061,0.000115,0,0.001228,6.8e-05,0,0.000612,6.9e-05,0,0.000701,8e-05,0,0.00098,6.1e-05,0,0.000472,0.00011,0,0.001275,0.000104,0,0.000968,0.000178,0,0.00206,5.9e-05,0,0.00068,0.00022,0,0.002415,0.000192,0,0.001583,6.6e-05,0,0.000709,0.000147,0,0.00123,0.9801,0.957106,0.99884
"PH_PM_11.sorted.bam","11","PM",0.001807,0,0.013921,0.006642,0,0.042464,0.029605,2.9e-05,0.067397,0.002595,0,0.017994,0.002846,0,0.021503,0.000811,0,0.006202,0.007614,0,0.027508,0.948079,0.917318,0.976307,0.000196,0,0.001662,0.00033,0,0.00387,0.004603,0,0.040974,0.001313,0,0.019726,0.001086,0,0.017548,0.022727,0,0.067071,0.000185,0,0.002214,0.00088,0,0.012772,0.000553,0,0.008509,0.001065,0,0.014562,0.000198,0,0.002237,0.000425,0,0.005413,0.002439,0,0.033588,0.000332,0,0.003799,0.000715,0,0.007807,0.000189,0,0.001929,0.000204,0,0.002543,0.000203,0,0.002809,0.000161,0,0.001878,9.3e-05,0,0.001047,0.000158,0,0.001716,0.000642,0,0.009371,0.000521,0,0.00681,0.007749,0,0.04709,0.000719,0,0.010643,0.00038,0,0.005799,0.000198,0,0.002113,0.001776,0,0.019356,0.000364,0,0.003656,0.000632,0,0.008141,0.000413,0,0.004441,0.000232,0,0.002745,0.000393,0,0.005569,0.000259,0,0.002912,0.001466,0,0.01873,0.946199,0.914142,0.975017
"PH_PM_12.sorted.bam","12","PM",0.001118,0,0.007455,0.004306,0,0.026826,0.001063,0,0.00912,0.004177,0,0.027135,0.007123,0,0.036185,0.000687,0,0.005129,0.002629,0,0.015983,0.978898,0.953048,0.998969,0.000215,0,0.003104,0.000228,0,0.002737,0.003218,0,0.026648,0.000112,0,0.001248,0.00019,0,0.002306,0.000433,0,0.006143,0.000252,0,0.00344,0.000447,0,0.005521,0.000265,0,0.002903,0.003035,0,0.026386,0.000318,0,0.004058,0.00045,0,0.006212,0.000304,0,0.003733,0.000628,0,0.009013,0.005562,0,0.035565,0.000182,0,0.002366,0.00016,0,0.001624,7.7e-05,0,0.00071,0.00014,0,0.001489,0.000138,0,0.001322,0.000131,0,0.001538,0.000495,0,0.006964,0.000232,0,0.002989,0.000135,0,0.001357,0.000314,0,0.002081,0.000666,0,0.009015,0.000289,0,0.003825,0.001478,0,0.015206,0.000221,0,0.002636,0.000469,0,0.005436,0.000177,0,0.001823,0.000237,0,0.002316,0.000618,0,0.007219,0.000125,0,0.00129,0.000169,0,0.001849,0.977891,0.951082,0.998793
"PH_PM_1.sorted.bam","1","PM",0.016563,0,0.034407,0.001493,0,0.010505,0.00849,0,0.040466,0.023445,0.000458,0.048293,0.001963,0,0.01474,0.003742,0,0.019515,0.003954,0,0.018499,0.940351,0.912708,0.963676,0.000551,0,0.008365,0.000668,0,0.007751,0.000229,0,0.003045,0.001992,0,0.034852,0.000407,0,0.005672,0.003416,0,0.038622,0.025536,0,0.064097,0.000596,0,0.008682,0.003686,0,0.050415,0.00671,0,0.046707,0.000683,0,0.00938,0.000197,0,0.001781,0.000654,0,0.008326,0.000749,0,0.009185,0.000357,0,0.004274,0.00057,0,0.008721,0.000174,0,0.001869,0.001995,0,0.023196,0.000467,0,0.0043,0.000197,0,0.001774,0.00146,0,0.014324,0.002255,0,0.024252,0.000143,0,0.001538,0.000832,0,0.010328,0.001818,0,0.023652,0.000446,0,0.006373,0.000825,0,0.011655,0.000503,0,0.006941,0.000319,0,0.002747,0.000343,0,0.003904,0.000582,0,0.006935,0.000618,0,0.008353,0.000285,0,0.00348,0.000337,0,0.004578,0.000582,0,0.007513,0.938818,0.908705,0.962987
"PH_PM_2.sorted.bam","2","PM",0.051253,0.028278,0.07588,0.001861,0,0.014778,0.005346,0,0.043358,0.038146,0.003611,0.071791,0.004056,0,0.035594,0.007558,0,0.035987,0.056094,0.028657,0.080692,0.835685,0.80627,0.863708,5.5e-05,0,0.000555,0.000193,0,0.00225,7.5e-05,0,0.000766,0.000222,0,0.002858,0.000189,0,0.002454,0.000119,0,0.001081,0.000171,0,0.001342,0.000262,0,0.002868,0.000551,0,0.007441,0.000106,0,0.001046,0.000197,0,0.002056,0.000252,0,0.003193,0.000236,0,0.002754,0.001021,0,0.016336,0.000142,0,0.0015,0.000313,0,0.004025,0.000468,0,0.006331,0.000387,0,0.004455,0.001712,0,0.025598,0.000259,0,0.002973,0.000245,0,0.002765,0.000356,0,0.002626,0.000231,0,0.003079,0.00016,0,0.001896,0.00033,0,0.003421,0.000139,0,0.001404,0.000203,0,0.002368,6.3e-05,0,0.000637,0.100945,0.054735,0.150855,0.001977,0,0.027231,0.00871,0,0.08575,0.072032,0,0.142717,0.005725,0,0.070693,0.011285,0,0.071039,0.110641,0.05547,0.160387,0.680027,0.620686,0.740665
"PH_PM_3.sorted.bam","3","PM",0.000773,0,0.006459,0.004078,0,0.022389,0.001089,0,0.008454,0.005491,0,0.027923,0.002355,0,0.014394,0.001046,0,0.00748,0.002653,0,0.01483,0.982517,0.959532,0.999206,0.000192,0,0.002018,0.00011,0,0.001102,0.00255,0,0.02199,0.000169,0,0.002001,0.000243,0,0.002886,0.000252,0,0.002916,0.000207,0,0.002214,0.000955,0,0.013801,0.000508,0,0.006627,0.00283,0,0.027288,0.000183,0,0.001782,0.00066,0,0.009537,0.000322,0,0.003931,0.00132,0,0.018158,0.000496,0,0.006388,0.000111,0,0.001277,0.000415,0,0.006222,0.000139,0,0.001336,0.000309,0,0.004106,0.000326,0,0.004376,0.000206,0,0.002322,0.000257,0,0.003356,0.000354,0,0.005083,0.000151,0,0.001631,0.001507,0,0.017013,0.000526,0,0.006316,0.000283,0,0.003749,0.000978,0,0.012562,0.000124,0,0.001045,0.000319,0,0.003145,0.00014,0,0.001219,0.000516,0,0.006283,0.00038,0,0.005822,9.5e-05,0,0.001201,0.000271,0,0.003253,0.981594,0.956595,0.999076
"PH_PM_4.sorted.bam","4","PM",0.002365,0,0.014931,0.003598,0,0.020267,0.001393,0,0.009865,0.001916,0,0.015066,0.018264,0,0.047628,0.002942,0,0.019643,0.001443,0,0.010571,0.96808,0.941537,0.991596,0.00091,0,0.012476,0.000488,0,0.006888,0.001549,0,0.018213,0.000345,0,0.004827,0.000387,0,0.005714,0.000282,0,0.002962,0.000312,0,0.004264,0.000266,0,0.003454,0.000487,0,0.005774,0.000456,0,0.006352,0.000849,0,0.012139,0.001706,0,0.022412,0.000396,0,0.004538,0.001114,0,0.020165,0.015111,0,0.04675,0.000507,0,0.008127,0.000313,0,0.004201,0.000291,0,0.003732,0.000193,0,0.00219,0.00099,0,0.014901,0.0013,0,0.01835,0.00026,0,0.002954,0.000391,0,0.005024,0.000187,0,0.002,0.000253,0,0.003589,0.000613,0,0.008664,0.00043,0,0.005349,0.000294,0,0.004104,0.000148,0,0.001254,0.000546,0,0.006507,0.000129,0,0.001166,0.000295,0,0.00256,0.000637,0,0.009568,0.000558,0,0.006578,0.000163,0,0.001111,0.966842,0.939087,0.991122
"PH_PM_6.sorted.bam","6","PM",0.000758,0,0.005756,0.001044,0,0.009277,0.001012,0,0.008017,0.007655,0,0.03548,0.001583,0,0.010512,0.000583,0,0.004463,0.003689,0,0.019237,0.983676,0.957262,0.999571,0.000239,0,0.002875,8.5e-05,0,0.000828,0.000551,0,0.007697,0.000168,0,0.001989,9.9e-05,0,0.000867,0.000202,0,0.002224,0.000183,0,0.002291,0.000106,0,0.001173,4e-04,0,0.00386,0.006472,0,0.034861,0.000144,0,0.001728,0.000307,0,0.003961,0.000305,0,0.00393,0.000621,0,0.009102,0.000426,0,0.006618,0.000118,0,0.001225,0.000111,0,0.001364,0.000112,0,0.001288,0.000118,0,0.001309,0.000152,0,0.001463,7.1e-05,0,0.000832,0.000161,0,0.002033,0.000214,0,0.002814,0.000401,0,0.005034,0.000551,0,0.00729,0.000623,0,0.008746,0.000346,0,0.004624,0.002444,0,0.018856,0.000179,0,0.002205,6.3e-05,0,0.000644,0.000132,0,0.001351,0.000385,0,0.004307,0.000162,0,0.001626,6.7e-05,0,0.000703,0.000193,0,0.002188,0.983085,0.956631,0.99952
"PH_PM_7.sorted.bam","7","PM",0.003257,0,0.017331,0.00134,0,0.009637,0.000806,0,0.006639,0.002252,0,0.014795,0.002215,0,0.015099,0.000756,0,0.00582,0.000928,0,0.006855,0.988448,0.966401,0.99982,0.001822,0,0.016381,0.000381,0,0.005943,0.000377,0,0.005684,0.000278,0,0.003945,0.000184,0,0.001841,0.000164,0,0.001725,0.000898,0,0.011987,0.00046,0,0.00629,0.000251,0,0.002628,0.000717,0,0.009562,0.000622,0,0.008272,0.000243,0,0.002584,0.000174,0,0.001626,0.000748,0,0.009916,0.000816,0,0.012813,0.000281,0,0.003605,0.000249,0,0.003057,0.000122,0,0.001478,9.7e-05,0,0.001019,0.000217,0,0.00258,0.000168,0,0.002379,0.000269,0,0.003182,0.000159,0,0.001667,0.000151,0,0.001546,0.000276,0,0.003915,0.00027,0,0.004023,0.000137,0,0.001275,0.000256,0,0.003435,0.000138,0,0.001217,0.00025,0,0.003035,0.000124,0,0.001247,0.000339,0,0.003522,0.000524,0,0.008222,7.3e-05,0,0.000551,8.1e-05,0,0.000909,0.987684,0.963614,0.999796
"PH_PM_8.sorted.bam","8","PM",0.001493,0,0.009523,0.00304,0,0.020309,0.001876,0,0.011558,0.014774,0,0.047686,0.002001,0,0.012954,0.001179,0,0.008917,0.007792,0,0.028971,0.967844,0.939425,0.993217,0.000133,0,0.00142,0.000711,0,0.009691,0.001776,0,0.018449,0.000342,0,0.003909,0.000289,0,0.003934,0.000425,0,0.005441,0.000343,0,0.004305,0.000398,0,0.005188,0.000701,0,0.009599,0.011353,0,0.046839,0.000629,0,0.008551,0.000219,0,0.002543,0.000417,0,0.005535,0.000712,0,0.01134,0.000175,0,0.002212,0.000203,0,0.002632,0.000314,0,0.004093,0.000257,0,0.003458,0.00029,0,0.003545,0.000158,0,0.00194,0.000195,0,0.002258,0.000298,0,0.003789,0.00044,0,0.006552,0.000622,0,0.008763,0.003089,0,0.029762,0.001116,0,0.015651,0.000605,0,0.010112,0.004556,0,0.027787,0.000192,0,0.001805,0.000156,0,0.001701,0.000276,0,0.003554,0.001309,0,0.017104,0.000403,0,0.004862,0.000141,0,0.001757,0.000302,0,0.003458,0.966454,0.936674,0.992825
"PH_PM_9.sorted.bam","9","PM",0.097514,0.058147,0.122778,0.001995,0,0.023044,0.227424,0.175777,0.294396,0.069516,0.02381,0.114902,0.101537,0.054365,0.151534,0.002948,0,0.024113,0.088981,0.037575,0.119198,0.410086,0.380022,0.460966,3.8e-05,0,0.000441,0.000128,0,0.001482,5.8e-05,0,0.00062,0.000142,0,0.001232,0.000111,0,0.001019,5.6e-05,0,0.000495,0.000212,0,0.002227,7.8e-05,0,0.000867,9.6e-05,0,0.000832,5.1e-05,0,0.000492,0.000119,0,0.001105,0.000156,0,0.001428,9.8e-05,0,0.00123,0.000283,0,0.002304,5.9e-05,0,0.00059,0.000201,0,0.00216,0.000184,0,0.002141,0.000207,0,0.002641,0.000313,0,0.002775,0.00016,0,0.001878,6.2e-05,0,0.000639,0.152949,0,0.237015,0.000145,0,0.001561,0.00019,0,0.002053,0.023516,0,0.127583,0.000172,0,0.001916,0.000199,0,0.002264,3.4e-05,0,0.000302,0.041201,0,0.213449,0.003072,0,0.044608,0.453891,0.350927,0.585546,0.114431,0,0.228507,0.201969,0.106915,0.302737,0.004507,0,0.047103,0.000724,0,0.006591,0.000188,0,0.001599
"PH_PR_11.sorted.bam","11","PR",0.013661,0,0.038033,0.006351,0,0.036072,0.004472,0,0.031454,0.478443,0.445889,0.499929,0.358122,0.316023,0.402399,0.000805,0,0.006749,0.008649,0,0.031728,0.129498,0.092026,0.170627,0.001357,0,0.017917,0.001871,0,0.023732,0.000573,0,0.008028,0.00202,0,0.030415,0.001131,0,0.016603,0.002039,0,0.029282,0.001322,0,0.020078,0.002016,0,0.030372,0.000493,0,0.006094,0.002756,0,0.041931,0.001964,0,0.027771,0.000858,0,0.011944,0.000305,0,0.003504,0.707957,0.61874,0.793606,0.001801,0,0.023077,0.000234,0,0.002631,0.00017,0,0.001546,0.000238,0,0.002405,0.000137,0,0.001576,0.000203,0,0.002141,0.000137,0,0.001341,0.015451,0,0.062095,0.000245,0,0.003277,0.000287,0,0.003587,0.000249,0,0.002131,0.000204,0,0.00192,0.000143,0,0.00161,0.00025,0,0.002923,0.001747,0,0.026636,0.005266,0,0.061465,0.000393,0,0.002744,0.2392,0.120016,0.337622,0.001152,0,0.014732,0.00021,0,0.002309,0.000221,0,0.002171,0.005403,0,0.053112
"PH_PR_12.sorted.bam","12","PR",0.003825,0,0.024192,0.001573,0,0.014577,0.001615,0,0.013319,0.515705,0.476146,0.57675,0.36893,0.309671,0.419036,0.000836,0,0.006709,0.013771,0,0.03867,0.093745,0.05466,0.132284,0.000146,0,0.001778,0.000199,0,0.001716,0.000158,0,0.001316,0.000288,0,0.003484,0.000115,0,0.001389,0.000136,0,0.00139,0.000405,0,0.004597,0.001093,0,0.014455,0.000955,0,0.011222,0.049947,0,0.171809,0.000171,0,0.001392,0.000318,0,0.004132,0.000277,0,0.003488,0.734621,0.609907,0.836742,0.000297,0,0.003402,0.000103,0,0.001172,0.000117,0,0.00134,0.000113,0,0.001109,0.000187,0,0.002127,0.000151,0,0.001466,0.000139,0,0.001391,0.006011,0,0.047364,0.000478,0,0.006388,0.000933,0,0.0153,0.010583,0,0.064192,0.001515,0,0.020835,0.000511,0,0.006345,0.003145,0,0.030136,0.000182,0,0.00186,0.000511,0,0.004548,0.000277,0,0.003055,0.183672,0.104302,0.262971,0.000212,0,0.001806,0.000211,0,0.002025,0.001222,0,0.018239,0.000602,0,0.007998
"PH_PR_1.sorted.bam","1","PR",0.01547,0,0.042423,0.006209,0,0.040262,0.003319,0,0.02876,0.522249,0.473331,0.5803,0.380585,0.314709,0.435267,0.000808,0,0.006501,0.014213,0,0.039326,0.057146,0.007412,0.109196,0.000163,0,0.001637,0.000445,0,0.005523,0.00116,0,0.015636,0.000515,0,0.006262,0.000549,0,0.006393,0.000661,0,0.00882,0.000652,0,0.008678,0.001972,0,0.027532,0.001247,0,0.01947,0.119744,0,0.229649,0.000221,0,0.002388,0.001008,0,0.01244,0.000494,0,0.005698,0.734489,0.591122,0.857121,0.001147,0,0.014133,0.000171,0,0.001339,0.000134,0,0.001396,0.000183,0,0.00182,0.000224,0,0.002531,0.000142,0,0.001697,0.000201,0,0.002364,0.021997,0,0.074541,0.000204,0,0.001758,0.000397,0,0.004844,0.000803,0,0.007523,0.001116,0,0.015149,0.000171,0,0.001692,0.000355,0,0.00533,0.006613,0,0.065131,0.005786,0,0.070989,0.00193,0,0.02849,0.065623,0,0.21467,0.021405,0,0.125776,0.000189,0,0.001967,0.003029,0,0.048283,0.004859,0,0.057837
"PH_PR_2.sorted.bam","2","PR",0.006773,0,0.032722,0.006443,0,0.045324,0.042018,0,0.100519,0.490691,0.458313,0.524092,0.370704,0.310478,0.423493,0.000646,0,0.005399,0.007028,0,0.033673,0.075697,0.036961,0.117091,7.2e-05,0,0.000852,0.000237,0,0.002233,0.000169,0,0.001791,0.000495,0,0.005461,0.000753,0,0.008981,0.00145,0,0.018804,0.000251,0,0.002478,0.009104,0,0.087892,0.076937,0,0.193936,0.005717,0,0.068744,0.000607,0,0.005426,0.001093,0,0.014821,0.000753,0,0.010198,0.736841,0.616665,0.839809,0.000581,0,0.007508,0.000368,0,0.003227,0.000165,0,0.002064,0.000132,0,0.001222,0.000128,0,0.001365,0.000105,0,0.001237,6.9e-05,0,0.000709,0.011297,0,0.063961,0.000394,0,0.005285,0.000212,0,0.002526,0.000529,0,0.005811,0.00035,0,0.003703,0.000152,0,0.00172,0.000302,0,0.003743,0.000146,0,0.001378,0.000803,0,0.01072,0.001855,0,0.02698,0.146157,0.059136,0.230522,0.000497,0,0.005247,0.000105,0,0.000798,0.000519,0,0.007035,0.000656,0,0.007586
"PH_PR_3.sorted.bam","3","PR",0.003064,0,0.017693,0.00985,0,0.046515,0.005067,0,0.036737,0.521788,0.476484,0.576375,0.305357,0.252748,0.354256,0.001325,0,0.010021,0.000979,0,0.008142,0.15257,0.110444,0.200304,0.000328,0,0.004645,0.001306,0,0.017997,0.00025,0,0.003565,0.000202,0,0.002273,0.002046,0,0.02832,0.000514,0,0.006699,0.001336,0,0.01873,0.009993,0,0.090454,0.005752,0,0.069111,0.069114,0,0.175131,0.001106,0,0.015338,0.001058,0,0.014857,0.00031,0,0.004001,0.605984,0.500969,0.705547,0.000406,0,0.00572,0.00039,0,0.005273,0.000642,0,0.009049,0.000187,0,0.002058,0.000634,0,0.007834,0.000139,0,0.001234,0.000166,0,0.001813,0.00043,0,0.005557,0.000284,0,0.003158,0.000125,0,0.00133,0.000212,0,0.002296,0.000301,0,0.00299,0.000109,0,0.000918,7.9e-05,0,0.000681,7e-04,0,0.008956,0.003869,0,0.045896,0.000484,0,0.004468,0.281438,0.151503,0.391496,0.001004,0,0.0146,0.000219,0,0.002389,0.000338,0,0.003894,0.008544,0,0.069449
"PH_PR_4.sorted.bam","4","PR",0.00069,0,0.005846,0.00149,0,0.01242,0.000689,0,0.005747,0.496494,0.476417,0.50905,0.405595,0.361363,0.443102,0.001039,0,0.008253,0.00095,0,0.007208,0.093054,0.056409,0.134446,9.1e-05,0,0.001048,0.000131,0,0.001443,0.000192,0,0.002655,5.6e-05,0,0.000542,7.3e-05,0,0.000846,0.000121,0,0.001397,0.000261,0,0.002778,0.000816,0,0.009912,0.000312,0,0.004033,0.001586,0,0.026214,0.000268,0,0.003121,0.000136,0,0.00135,0.000254,0,0.002696,0.806812,0.720273,0.882574,0.000275,0,0.002525,0.000113,0,0.001317,0.000269,0,0.003054,9.7e-05,0,0.000882,0.000566,0,0.008062,0.000188,0,0.001824,8e-05,0,0.000814,0.000136,0,0.001485,0.000192,0,0.002238,0.000124,0,0.001137,0.000554,0,0.007467,0.000284,0,0.004025,0.000178,0,0.002077,6.6e-05,0,0.000765,0.000235,0,0.002895,0.000979,0,0.012101,0.00022,0,0.002596,0.180494,0.105184,0.267412,0.002698,0,0.042083,0.000507,0,0.00588,0.000301,0,0.002805,0.000337,0,0.004599
"PH_PR_5.sorted.bam","5","PR",0.004111,0,0.020023,0.001172,0,0.008939,0.003347,0,0.019964,0.492823,0.462196,0.524721,0.385384,0.342175,0.424137,0.001203,0,0.009214,0.002793,0,0.017146,0.109168,0.071203,0.150325,0.00098,0,0.011578,0.000369,0,0.004592,0.000203,0,0.001796,0.000992,0,0.014788,0.000394,0,0.004457,0.000858,0,0.011156,0.001041,0,0.014157,0.000362,0,0.003878,0.000731,0,0.00861,0.005504,0,0.066692,0.000286,0,0.003473,0.000365,0,0.004906,0.000528,0,0.006375,0.76614,0.681188,0.839864,0.000395,0,0.004184,0.000688,0,0.010145,0.000136,0,0.001338,0.000206,0,0.002334,0.000188,0,0.001941,0.000237,0,0.003038,3e-04,0,0.00402,0.002052,0,0.026166,0.000178,0,0.002057,0.000819,0,0.011905,0.000428,0,0.005474,0.000539,0,0.007715,0.000175,0,0.0023,5e-04,0,0.006449,0.000835,0,0.011778,0.000133,0,0.001538,0.001306,0,0.019246,0.205749,0.11115,0.294373,0.001882,0,0.027476,0.000176,0,0.001446,0.000394,0,0.005214,0.00393,0,0.046566
"PH_PR_6.sorted.bam","6","PR",0.000914,0,0.006879,0.002284,0,0.01796,0.001807,0,0.014219,0.560452,0.520187,0.603209,0.331616,0.272889,0.379085,0.000687,0,0.005387,0.001345,0,0.010805,0.100894,0.061952,0.139748,9.5e-05,0,0.001139,0.000203,0,0.002482,0.000402,0,0.004978,0.00022,0,0.002298,0.000299,0,0.003362,0.000797,0,0.011072,0.000275,0,0.003415,0.000927,0,0.014582,0.000236,0,0.002638,0.133489,0.057025,0.216581,0.000351,0,0.004401,0.000606,0,0.00763,0.00055,0,0.008618,0.657956,0.5375,0.753718,0.000939,0,0.011783,0.000134,0,0.001433,0.000214,0,0.002462,0.000146,0,0.00159,0.000208,0,0.002042,0.000154,0,0.001755,8.3e-05,0,0.00089,0.000152,0,0.001738,0.000193,0,0.001932,0.000224,0,0.00205,0.000419,0,0.004358,0.000333,0,0.003439,0.000168,0,0.00181,0.00016,0,0.001553,0.000303,0,0.003945,0.001322,0,0.022268,0.000344,0,0.002387,0.193905,0.104348,0.277844,0.001404,0,0.018721,0.000184,0,0.00167,0.00088,0,0.012825,0.001723,0,0.025224
"PH_PR_8.sorted.bam","8","PR",0.005715,0,0.027572,0.011198,0,0.046958,0.002838,0,0.019036,0.498396,0.435071,0.55644,0.380708,0.325,0.44339,0.000955,0,0.007011,0.00627,0,0.027836,0.09392,0.05906,0.131111,0.000513,0,0.007147,0.000492,0,0.006316,0.00462,0,0.036506,0.000922,0,0.011928,0.000331,0,0.003822,0.000679,0,0.007912,0.000767,0,0.010562,0.007582,0,0.07612,0.000743,0,0.008817,0.052264,0,0.151165,0.000868,0,0.011451,0.001844,0,0.023545,0.000976,0,0.014247,0.754611,0.640477,0.883281,0.000288,0,0.002314,0.000153,0,0.001363,0.000329,0,0.004727,0.000206,0,0.002541,0.000127,0,0.001044,0.000176,0,0.001373,0.000222,0,0.002746,0.006723,0,0.050664,0.001032,0,0.015952,0.000525,0,0.007527,0.001001,0,0.012999,0.000514,0,0.004075,0.000251,0,0.003302,0.000543,0,0.007845,0.000479,0,0.004441,0.001547,0,0.023396,0.000616,0,0.008301,0.127432,0,0.248502,0.001849,0,0.018645,0.000225,0,0.002651,0.001407,0,0.020958,0.027142,0,0.103571
"PH_PT_12.sorted.bam","12","PT",0.059062,1e-06,0.095766,0.055503,0.024646,0.087056,0.340042,0.264294,0.431968,0.177554,0.126841,0.220523,0.2393,0.182443,0.301238,0.069367,0.02952,0.120252,0.056184,0,0.092164,0.002988,0,0.021357,0.000315,0,0.003422,0.000979,0,0.014776,0.009849,0,0.071839,0.001853,0,0.026087,0.000708,0,0.010011,0.157111,0,0.35174,0.000624,0,0.007085,0.000372,0,0.005143,0.12722,0,0.37859,0.000374,0,0.00424,0.001274,0,0.016733,0.082222,0,0.163588,0.156686,0,0.50013,0.210024,0,0.419411,0.000544,0,0.004805,0.001606,0,0.020439,0.0063,0,0.101949,0.078756,0,0.213094,0.014989,0,0.162181,0.02666,0,0.139572,0.004775,0,0.071665,0.110995,0,0.182671,0.000138,0,0.001334,0.000161,0,0.001963,0.000267,0,0.002282,0.000264,0,0.003398,9.5e-05,0,0.001033,0.000106,0,0.001028,0.000163,0,0.001724,0.000589,0,0.007493,0.000477,0,0.005332,0.000863,0,0.011283,0.000381,0,0.004589,0.00078,0,0.011286,0.000237,0,0.00186,0.001243,0,0.018074
