"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_PM_6.sorted.bam","6","PM",0.001157,0,0.008078,0.000763,0,0.005582,0.991966,0.973777,0.999952,0.001081,0,0.007855,0.001242,0,0.009504,0.00239,0,0.019752,0.0014,0,0.008645,0.000401,0,0.005683,0.000158,0,0.001809,0.00019,0,0.002318,0.000155,0,0.001494,0.000144,0,0.001759,0.991441,0.972694,0.999945,0.000196,0,0.002482,0.00021,0,0.002793,0.000103,0,0.001131,0.000308,0,0.003758,0.000326,0,0.004442,0.000107,0,0.001063,0.000134,0,0.001751,0.000209,0,0.002666,0.000669,0,0.008971,0.000178,0,0.002043,0.000205,0,0.002076,0.00033,0,0.003984,0.000462,0,0.00653,0.000169,0,0.002327,0.001505,0,0.018718,5e-04,0,0.006968,0.000323,0,0.004443,0.000186,0,0.002151,0.000366,0,0.004949,0.000201,0,0.002573,0.000426,0,0.005701,0.000399,0,0.00578
"PH_PM_7.sorted.bam","7","PM",0.001501,0,0.010283,0.00081,0,0.006029,0.992502,0.973753,0.999959,0.000671,0,0.005472,0.001386,0,0.009697,0.002237,0,0.018321,0.000893,0,0.006707,0.000553,0,0.007813,0.000201,0,0.00248,0.000288,0,0.003994,0.000317,0,0.003847,9.4e-05,0,0.000913,0.991834,0.971545,0.99995,0.000221,0,0.002289,0.000112,0,0.001398,0.000132,0,0.001381,0.00013,0,0.00138,0.00037,0,0.004872,0.000256,0,0.003319,0.000318,0,0.003961,0.00019,0,0.002178,0.00058,0,0.00788,0.000372,0,0.004755,0.000276,0,0.003671,0.000293,0,0.003694,0.000307,0,0.00368,0.000305,0,0.004015,0.00129,0,0.017621,0.000414,0,0.005651,0.000105,0,0.001331,0.000183,0,0.002165,0.000119,0,0.001467,0.000172,0,0.002106,0.000341,0,0.004912,0.000226,0,0.002784
"PH_PM_8.sorted.bam","8","PM",0.002966,0,0.016022,0.001009,0,0.008145,0.977375,0.951072,0.998509,0.002522,0,0.014792,0.004629,0,0.022388,0.007253,0,0.035889,0.004244,0,0.02158,0.001162,0,0.014296,0.000344,0,0.003571,0.000234,0,0.002501,0.000192,0,0.001541,0.000119,0,0.001287,0.976299,0.949337,0.998297,0.000584,0,0.007557,0.000237,0,0.003117,0.00019,0,0.001866,0.000442,0,0.005868,0.001026,0,0.013599,0.000243,0,0.002874,0.000221,0,0.00261,0.000853,0,0.012376,0.002942,0,0.021889,0.000838,0,0.012434,0.000221,0,0.002201,0.001045,0,0.01567,0.001309,0,0.019109,0.000436,0,0.005829,0.00433,0,0.03547,0.000625,0,0.009108,0.000388,0,0.004848,0.000386,0,0.005112,0.000989,0,0.012944,0.000594,0,0.008718,0.001997,0,0.021314,0.001755,0,0.020308
"PH_PM_9.sorted.bam","9","PM",0.071913,0.037488,0.106259,0.010716,0,0.048055,0.493417,0.473873,0.5,0.264531,0.210816,0.3168,0.002727,0,0.019439,0.09984,0.058841,0.142508,0.056855,0.027808,0.087605,7.9e-05,0,0.000824,0.000501,0,0.006804,0.000118,0,0.001346,0.14078,0.071504,0.210838,0.014646,0,0.095241,0.00016,0,0.001907,0.000589,0,0.007528,0.001128,0,0.016038,0.52548,0.419601,0.631832,0.000175,0,0.001879,0.000159,0,0.001597,0.001735,0,0.02448,0.001791,0,0.023161,0.000212,0,0.002371,5.3e-05,0,0.000499,0.000624,0,0.008316,0.0026,0,0.03171,0.194582,0.110793,0.283317,0.000367,0,0.00361,0.000428,0,0.005548,0.000192,0,0.001846,0.001016,0,0.015068,0.000585,0,0.008184,0.109234,0.049458,0.171605,0.000935,0,0.014037,0.001025,0,0.013921,0.000697,0,0.006901,0.00011,0,0.001086
"PH_PR_11.sorted.bam","11","PR",0.016838,0,0.061909,0.000861,0,0.00729,0.155646,0.120976,0.191539,0.006776,0,0.039392,0.013691,0,0.049877,0.804878,0.746411,0.857088,0.001309,0,0.010358,3e-04,0,0.003717,0.000267,0,0.002812,0.000157,0,0.001941,0.001051,0,0.012846,0.000151,0,0.001257,0.000604,0,0.007008,0.002902,0,0.035419,0.000248,0,0.00241,0.002146,0,0.027928,0.002561,0,0.028995,0.006569,0,0.057154,0.000313,0,0.003861,0.01277,0,0.088977,0.00124,0,0.017531,0.00052,0,0.005063,0.021549,0,0.120529,0.000321,0,0.004201,0.293588,0.184924,0.376457,0.001489,0,0.01292,0.004957,0,0.06253,0.643842,0.533986,0.737161,0.000738,0,0.00989,0.00011,0,0.001077,0.00038,0,0.005064,0.000405,0,0.004882,0.000493,0,0.005994,0.00017,0,0.001807,0.000162,0,0.001461
"PH_PR_12.sorted.bam","12","PR",0.001556,0,0.011411,0.001194,0,0.008877,0.106693,0.07391,0.140961,0.001449,0,0.010901,0.001322,0,0.009544,0.88407,0.844295,0.920351,0.003716,0,0.020315,0.000144,0,0.001495,0.000246,0,0.003076,0.000235,0,0.003012,0.000356,0,0.004456,0.000247,0,0.002656,0.000729,0,0.009374,0.000255,0,0.002937,0.000294,0,0.00352,0.000483,0,0.006332,0.000159,0,0.001572,0.000252,0,0.0032,0.00017,0,0.002253,0.000405,0,0.005988,0.000306,0,0.002935,0.000202,0,0.00235,0.000783,0,0.01011,0.000672,0,0.008197,0.209238,0.143318,0.27982,6e-04,0,0.006394,0.000511,0,0.006565,0.777745,0.704403,0.845793,0.000933,0,0.012167,0.000288,0,0.003107,0.001201,0,0.017717,0.000641,0,0.008676,0.000597,0,0.007918,0.000846,0,0.012245,0.001464,0,0.016678
"PH_PR_1.sorted.bam","1","PR",0.032775,0,0.075158,0.00074,0,0.00582,0.074517,0.039149,0.125462,0.007587,0,0.057706,0.007259,0,0.042065,0.875363,0.817616,0.925443,0.001759,0,0.012734,0.000252,0,0.003205,0.000158,0,0.001881,0.000108,0,0.000965,0.06152,0,0.149187,0.000353,0,0.004274,0.000944,0,0.013891,0.000604,0,0.006945,0.000164,0,0.002069,0.009842,0,0.110048,0.001025,0,0.014916,0.000363,0,0.00461,0.000199,0,0.002227,0.005793,0,0.063601,0.001111,0,0.013136,0.000253,0,0.003095,0.001735,0,0.024437,0.000214,0,0.001737,0.068992,0,0.236236,0.000901,0,0.00911,0.00609,0,0.066885,0.836117,0.718667,0.914529,0.000665,0,0.008837,0.000177,0,0.001709,0.000645,0,0.005972,0.000502,0,0.006766,0.000454,0,0.006148,0.000562,0,0.007217,0.000257,0,0.002727
"PH_PR_2.sorted.bam","2","PR",0.001828,0,0.01477,0.000741,0,0.005973,0.094498,0.060136,0.134271,0.070805,0.022033,0.115012,0.00438,0,0.030413,0.826593,0.77461,0.880085,0.001155,0,0.009427,0.000152,0,0.001647,0.000116,0,0.001422,6.1e-05,0,0.000657,0.000956,0,0.011301,0.000131,0,0.001345,0.000316,0,0.003276,0.000399,0,0.004366,0.000222,0,0.001621,0.040762,0,0.193357,0.000403,0,0.005326,0.000716,0,0.00934,0.000382,0,0.00526,0.001106,0,0.01419,0.002145,0,0.039149,0.000141,0,0.001382,0.000508,0,0.0046,0.000419,0,0.004589,0.145207,0,0.266237,0.097021,0,0.225273,0.003736,0,0.047297,0.702972,0.564002,0.852394,0.000655,0,0.009466,8.8e-05,0,0.000755,0.000203,0,0.001837,0.000253,0,0.002374,0.000394,0,0.004172,0.000351,0,0.004709,0.000183,0,0.002403
"PH_PR_3.sorted.bam","3","PR",0.000806,0,0.006165,0.000928,0,0.007154,0.170503,0.129891,0.208166,0.002177,0,0.018526,0.012464,0,0.049159,0.812458,0.761169,0.858732,0.000664,0,0.005299,0.000132,0,0.001331,0.000182,0,0.00225,0.000163,0,0.001799,0.000219,0,0.002843,0.000207,0,0.00281,0.000354,0,0.002622,0.000178,0,0.002049,0.000337,0,0.003875,0.000453,0,0.004736,0.000681,0,0.009552,0.000149,0,0.001729,0.000364,0,0.004356,0.013877,0,0.086959,0.000725,0,0.006409,0.000291,0,0.002754,0.000517,0,0.0069,0.000352,0,0.004859,0.325341,0.222728,0.408638,0.00116,0,0.015554,0.00881,0,0.075746,0.64426,0.548042,0.732142,0.000102,0,0.001028,8.8e-05,0,0.000745,0.000201,0,0.002213,0.00014,0,0.00142,0.000422,0,0.005382,0.000216,0,0.002295,7.9e-05,0,0.000906
"PH_PR_4.sorted.bam","4","PR",0.000771,0,0.006272,0.000626,0,0.005111,0.136053,0.101371,0.170534,0.000585,0,0.00468,0.001096,0,0.009324,0.860356,0.824883,0.895602,0.000513,0,0.004028,6.8e-05,0,0.000739,0.000128,0,0.001481,1e-04,0,0.001177,0.000423,0,0.004966,0.000188,0,0.001548,0.000201,0,0.002437,0.000113,0,0.001304,8.8e-05,0,0.000959,0.000159,0,0.001901,0.00015,0,0.001286,0.000129,0,0.001522,0.000258,0,0.003134,0.000361,0,0.004085,0.00024,0,0.002341,0.000184,0,0.001473,0.000503,0,0.007359,0.000295,0,0.003741,0.270411,0.201252,0.33951,0.000165,0,0.002022,0.000667,0,0.00921,0.724215,0.654889,0.794495,0.000109,0,0.001134,9.5e-05,0,0.001155,0.000161,0,0.002154,0.000105,0,0.001205,0.000169,0,0.001309,0.000242,0,0.003104,7.2e-05,0,0.000815
"PH_PR_5.sorted.bam","5","PR",0.004275,0,0.025905,0.001001,0,0.007838,0.13125,0.088657,0.168438,0.006829,0,0.045208,0.00143,0,0.010864,0.853951,0.805255,0.893949,0.001265,0,0.01009,0.000421,0,0.005869,0.000178,0,0.002104,0.000255,0,0.003515,0.00305,0,0.041638,0.000473,0,0.004548,0.000446,0,0.004676,0.002179,0,0.029448,0.000284,0,0.00362,0.00542,0,0.082811,0.000377,0,0.004832,0.000561,0,0.007119,0.000199,0,0.002598,0.000368,0,0.003927,0.000342,0,0.004935,0.000237,0,0.002867,0.000979,0,0.012854,0.00017,0,0.001944,0.252093,0.07153,0.333391,0.004316,0,0.055069,0.000631,0,0.009207,0.724642,0.639779,0.813689,0.000761,0,0.011834,0.000188,0,0.002142,0.000205,0,0.002196,0.000363,0,0.004408,0.000283,0,0.003169,0.00043,0,0.004946,0.000149,0,0.002099
"PH_PR_6.sorted.bam","6","PR",0.000835,0,0.006636,0.000577,0,0.004748,0.128781,0.094277,0.164512,0.001718,0,0.015899,0.002476,0,0.021899,0.864964,0.824998,0.902404,0.000649,0,0.005437,8.3e-05,0,0.000924,9.9e-05,0,0.001009,7.8e-05,0,0.000747,0.000405,0,0.003864,0.000138,0,0.001291,0.000375,0,0.004326,9.7e-05,0,0.000793,0.000144,0,0.00158,0.000862,0,0.011013,0.00078,0,0.010085,0.00026,0,0.003308,0.000277,0,0.003122,0.001922,0,0.025327,0.000244,0,0.002256,0.000124,0,0.001036,0.000516,0,0.005829,0.000247,0,0.002866,0.253274,0.17953,0.326644,0.000369,0,0.005405,0.001652,0,0.024056,0.736828,0.665019,0.807805,0.000127,0,0.001362,9.3e-05,0,0.001033,0.000213,0,0.002096,0.00016,0,0.001838,0.000349,0,0.00449,0.000213,0,0.002783,7.1e-05,0,0.000741
"PH_PR_8.sorted.bam","8","PR",0.004218,0,0.030718,0.000909,0,0.006892,0.120965,0.086465,0.15649,0.003017,0,0.021553,0.00445,0,0.029993,0.865002,0.815265,0.904516,0.001439,0,0.010028,0.000134,0,0.001441,0.000211,0,0.002516,0.000111,0,0.001129,0.00192,0,0.02703,0.000188,0,0.001776,0.000729,0,0.009972,0.000937,0,0.01266,0.000283,0,0.003387,0.000849,0,0.010109,0.000471,0,0.005721,0.001113,0,0.016191,0.000408,0,0.005255,0.001065,0,0.013245,0.001443,0,0.021173,0.001173,0,0.015799,0.003647,0,0.048662,0.000213,0,0.002428,0.236057,0.156561,0.311884,0.001023,0,0.012887,0.001952,0,0.029209,0.74338,0.656645,0.818136,0.00034,0,0.005005,0.000293,0,0.004137,0.000393,0,0.005332,0.000559,0,0.006634,0.000572,0,0.007717,0.000353,0,0.00337,0.000184,0,0.00212
"PH_PT_12.sorted.bam","12","PT",0.064903,0.038667,0.092135,0.09257,0.049209,0.139789,0.004941,0,0.027563,0.408886,0.334346,0.480334,0.062932,0.03707,0.089708,0.363314,0.297713,0.433334,0.002454,0,0.016485,0.000343,0,0.004959,0.001192,0,0.014064,0.001758,0,0.023743,0.000898,0,0.012613,0.00249,0,0.035455,0.001583,0,0.020535,0.001817,0,0.023947,0.030712,0,0.209643,0.001055,0,0.014473,0.193659,0,0.402231,0.12102,0.06948,0.173971,0.001094,0,0.014448,0.000751,0,0.01044,0.000681,0,0.00931,0.000164,0,0.00178,0.003263,0,0.044732,0.145739,0,0.266013,0.000899,0,0.011286,0.395009,0,0.704788,0.001158,0,0.013302,0.089912,0,0.277446,0.000929,0,0.0142,0.000395,0,0.005258,0.000624,0,0.008178,0.001181,0,0.01668,0.000831,0,0.012387,0.000735,0,0.009244,0.000106,0,0.001236
"PH_PT_2.sorted.bam","2","PT",0.131762,0.085262,0.176695,0.065425,0.03459,0.096045,0.001729,0,0.012851,0.39561,0.327904,0.461696,0.066834,0.03777,0.096522,0.336667,0.278048,0.396944,0.001973,0,0.015317,0.000168,0,0.001454,0.000767,0,0.009361,0.000313,0,0.003386,0.000377,0,0.004418,0.000214,0,0.002123,0.000343,0,0.004586,0.00316,0,0.045542,0.001127,0,0.016494,0.000837,0,0.012914,0.387004,0.305069,0.458859,0.001392,0,0.018777,0.124413,0.060353,0.180559,0.000631,0,0.008445,0.001181,0,0.018351,0.000501,0,0.004277,0.25678,0.154032,0.350279,0.003493,0,0.05402,0.000415,0,0.005241,0.010197,0,0.153382,0.004057,0,0.051315,0.198943,0.10806,0.297525,0.000712,0,0.008786,0.00021,0,0.002708,0.000299,0,0.003645,0.00071,0,0.007712,0.000992,0,0.013566,0.000505,0,0.005566,0.000259,0,0.003597
"PH_PT_9.sorted.bam","9","PT",0.05451,1e-06,0.109828,0.087539,0.047768,0.121792,0.002426,0,0.017989,0.44004,0.367245,0.509308,0.094952,0.064523,0.130504,0.318573,0.253053,0.386583,0.00196,0,0.01688,0.003081,0,0.04191,0.002552,0,0.034797,0.000322,0,0.003996,0.001613,0,0.022486,0.000298,0,0.003499,0.000348,0,0.003709,0.080372,0,0.210984,0.000868,0,0.012502,0.000754,0,0.008761,0.397071,0.284853,0.500914,0.001868,0,0.024356,0.169392,0.092957,0.231425,0.000898,0,0.012324,0.00302,0,0.048633,0.003203,0,0.049017,0.015795,0,0.141487,0.000533,0,0.004314,0.000416,0,0.004821,0.00045,0,0.00468,0.008082,0,0.109928,0.305738,0.21163,0.383799,0.000658,0,0.005128,0.000791,0,0.008409,0.000176,0,0.002107,0.000473,0,0.00439,0.000239,0,0.002041,0.000392,0,0.004156,0.000595,0,0.007619
"PH_SB_10.sorted.bam","10","SB",0.070956,0.029313,0.114721,0.237512,0.156357,0.292151,0.021146,0,0.063042,0.570113,0.487229,0.648452,0.003647,0,0.02908,0.019756,0,0.087352,0.07687,0.03485,0.117842,0.000124,0,0.001406,0.007795,0,0.110779,0.00023,0,0.002341,0.000944,0,0.013116,0.007545,0,0.089261,0.000117,0,0.001381,0.129037,0,0.226592,0.447922,0,0.580085,0.029579,0,0.120122,0.180257,0,0.508485,0.000864,0,0.009124,0.000678,0,0.005635,0.000361,0,0.004725,0.003509,0,0.052222,8.8e-05,0,0.000977,0.001654,0,0.022874,0.01028,0,0.139685,0.000577,0,0.006317,0.024223,0,0.158883,0.000304,0,0.003301,0.000289,0,0.003272,0.001371,0,0.015472,0.000346,0,0.00351,0.003052,0,0.039709,0.145441,0.035718,0.231198,0.001401,0,0.02197,0.001896,0,0.026057,0.000116,0,0.001177
"PH_SB_1.sorted.bam","1","SB",0.018018,0,0.0648,0.073488,0.036071,0.111467,0.15487,0.124251,0.186066,0.489402,0.452829,0.5,0.001626,0,0.012352,0.257171,0.206794,0.303174,0.005425,0,0.032313,4.3e-05,0,0.000435,0.000363,0,0.00383,1e-04,0,0.000975,0.000561,0,0.006309,0.001479,0,0.02014,5.1e-05,0,0.000444,0.025412,0,0.128314,0.139026,0.05866,0.218188,0.30671,0.243231,0.369565,0.000978,0,0.013016,0.000811,0,0.010994,0.000812,0,0.010486,0.000183,0,0.002087,0.000577,0,0.008118,4.2e-05,0,0.000421,0.003538,0,0.054108,0.004693,0,0.061055,0.000176,0,0.001593,0.503283,0.390926,0.601577,0.000314,0,0.002694,0.000118,0,0.001106,0.005263,0,0.054506,0.000403,0,0.005179,0.000529,0,0.006366,0.001838,0,0.024527,0.000472,0,0.006378,0.002101,0,0.031072,0.000122,0,0.001343
"PH_SB_2.sorted.bam","2","SB",0.001683,0,0.012433,0.002293,0,0.018438,0.000974,0,0.008205,0.98462,0.948721,0.999833,0.003313,0,0.0172,0.003489,0,0.021576,0.003628,0,0.025938,0.000189,0,0.002444,0.000427,0,0.005653,0.000757,0,0.011653,0.000168,0,0.001665,0.000321,0,0.00425,0.000144,0,0.001464,0.000959,0,0.013778,0.000446,0,0.0042,0.000216,0,0.00251,0.980904,0.930002,0.99981,0.000325,0,0.004069,0.00022,0,0.002146,0.00021,0,0.002736,0.000253,0,0.002159,0.002399,0,0.016583,0.000726,0,0.010096,0.000856,0,0.012605,0.000416,0,0.004244,0.00173,0,0.02568,0.000634,0,0.008606,0.001004,0,0.013531,0.000382,0,0.005112,0.000804,0,0.010149,0.00033,0,0.00353,0.003828,0,0.04671,0.000185,0,0.002299,0.000609,0,0.007498,0.000558,0,0.007029
"PH_SB_3.sorted.bam","3","SB",0.00302,0,0.020854,0.00503,0,0.028711,0.014616,0,0.044131,0.969506,0.919917,0.999419,0.001658,0,0.013052,0.003453,0,0.022174,0.002716,0,0.020598,0.000362,0,0.004887,0.000334,0,0.003596,0.000225,0,0.002215,0.002275,0,0.031868,0.005007,0,0.047838,0.002079,0,0.021868,0.001255,0,0.015312,0.002863,0,0.041096,0.012351,0,0.08323,0.960333,0.879477,0.999299,0.000167,0,0.001575,0.000191,0,0.001474,0.001503,0,0.020537,0.000172,0,0.002049,0.00017,0,0.001746,0.000898,0,0.011969,0.000975,0,0.014471,0.001819,0,0.025498,0.000668,0,0.007782,0.000317,0,0.003612,0.000787,0,0.010797,0.000389,0,0.004059,0.000241,0,0.002354,0.00212,0,0.029813,0.001038,0,0.013293,0.000627,0,0.00893,0.000655,0,0.006619,0.000181,0,0.002074
"PH_SB_4.sorted.bam","4","SB",0.001362,0,0.011909,0.014296,0,0.053005,0.000556,0,0.004911,0.975226,0.928144,0.999885,0.000906,0,0.007485,0.001067,0,0.008663,0.006587,0,0.030252,0.000145,0,0.001586,0.00056,0,0.006865,0.006863,0,0.047722,8.1e-05,0,0.000657,0.000327,0,0.003596,7.4e-05,0,0.000641,0.000585,0,0.007384,0.004328,0,0.059392,9.7e-05,0,0.00097,0.971802,0.909696,0.99986,0.000191,0,0.002453,0.00041,0,0.004871,8.2e-05,0,0.000705,0.000202,0,0.001861,0.000131,0,0.001396,8.3e-05,0,0.00087,0.000484,0,0.006338,9.7e-05,0,0.001157,0.000228,0,0.002867,0.000188,0,0.002097,0.000289,0,0.003667,0.000934,0,0.011978,0.008757,0,0.056208,0.00028,0,0.003835,0.001408,0,0.018905,0.000478,0,0.006505,0.000476,0,0.00624,0.000421,0,0.004653
"PH_SB_6.sorted.bam","6","SB",0.002022,0,0.016322,0.013708,0,0.065186,0.000746,0,0.006188,0.886192,0.833311,0.929209,0.003545,0,0.024274,0.000957,0,0.007509,0.092828,0.054529,0.132131,6.4e-05,0,0.00069,0.000943,0,0.012024,0.000822,0,0.010137,0.000138,0,0.001229,0.00034,0,0.003864,5e-05,0,0.000503,0.001906,0,0.023983,0.012365,0,0.122278,0.000199,0,0.002323,0.790126,0.69009,0.875714,0.000338,0,0.003952,0.004555,0,0.046973,0.000201,0,0.002404,0.001011,0,0.016361,7.6e-05,0,0.000807,0.000262,0,0.003057,0.000498,0,0.0063,0.000122,0,0.001134,0.000283,0,0.003001,0.000122,0,0.001558,0.00014,0,0.001794,0.000329,0,0.003784,0.007074,0,0.081275,0.000392,0,0.004124,0.17637,0.06385,0.260316,0.000711,0,0.009837,0.000348,0,0.004495,0.000216,0,0.002762
"PH_SB_7.sorted.bam","7","SB",0.001796,0,0.013237,0.00208,0,0.01537,0.001095,0,0.00868,0.991054,0.961604,0.999957,0.000578,0,0.005185,0.001145,0,0.008843,0.002251,0,0.018382,0.000166,0,0.00214,0.000368,0,0.004376,0.000255,0,0.003363,0.000346,0,0.004658,0.000529,0,0.006344,0.00015,0,0.001736,0.00111,0,0.016025,0.001743,0,0.020654,0.000427,0,0.005823,0.988256,0.943824,0.999948,0.000258,0,0.002515,0.000177,0,0.001675,0.000163,0,0.001868,0.000144,0,0.001198,7.6e-05,0,0.00076,0.000433,0,0.005874,0.000294,0,0.00392,0.000132,0,0.001265,0.000414,0,0.004169,0.000106,0,0.00104,0.00015,0,0.001937,0.000744,0,0.010696,0.000538,0,0.00606,0.000294,0,0.003469,0.001758,0,0.024425,0.000157,0,0.001661,0.000612,0,0.007711,0.000199,0,0.001998
"PH_SB_9.sorted.bam","9","SB",0.052145,0,0.110061,0.097141,0.039519,0.146943,0.006329,0,0.029783,0.683493,0.609055,0.760827,0.02744,2.6e-05,0.055832,0.107572,0.052477,0.162066,0.02588,0,0.073911,8.6e-05,0,0.000912,0.001282,0,0.019411,0.000145,0,0.001248,0.000389,0,0.004337,0.001071,0,0.016384,7.1e-05,0,0.000784,0.098955,0,0.218444,0.17685,0,0.287516,0.003612,0,0.044061,0.409229,0.251614,0.591699,0.000736,0,0.006907,0.013415,0,0.091214,0.003946,0,0.044186,0.0263,0,0.103132,6.3e-05,0,0.000729,0.001123,0,0.015284,0.000459,0,0.006773,0.00043,0,0.002735,0.209379,0.100741,0.317435,0.000676,0,0.009905,0.000176,0,0.001838,0.001635,0,0.023257,0.000915,0,0.012495,0.003068,0,0.036673,0.033431,0,0.143661,0.00968,0,0.071343,0.002725,0,0.037592,0.000153,0,0.001405
"PH_SC_10.sorted.bam","10","SC",0.002384,0,0.017996,0.045475,0.003641,0.085105,0.180323,0.144113,0.217293,0.423589,0.369888,0.476898,0.001325,0,0.010222,0.308054,0.26242,0.350176,0.03885,0.012345,0.069016,9.3e-05,0,0.001076,0.00059,0,0.006896,0.00111,0,0.017408,0.000779,0,0.008729,0.016244,0,0.124449,0.000124,0,0.001231,0.001125,0,0.015122,0.012777,0,0.09451,0.323701,0.196339,0.422949,0.000563,0,0.006346,0.000202,0,0.002374,0.000248,0,0.00207,0.000321,0,0.003719,0.000835,0,0.011317,0.000238,0,0.003111,0.001346,0,0.019429,0.057214,0,0.164599,0.002086,0,0.027783,0.501634,0.367136,0.640295,0.000319,0,0.004299,0.000847,0,0.009641,0.000541,0,0.007861,0.001657,0,0.020046,0.017267,0,0.101048,0.005979,0,0.066508,0.00025,0,0.00308,0.051816,0,0.135288,9.5e-05,0,0.001026
"PH_SC_11.sorted.bam","11","SC",0.000975,0,0.00798,0.000821,0,0.006602,0.204827,0.167604,0.243671,0.488869,0.430107,0.504438,0.004686,0,0.03195,0.29873,0.254484,0.352367,0.001092,0,0.00875,0.000212,0,0.002694,0.000127,0,0.001391,0.000228,0,0.00297,0.000322,0,0.003905,0.000314,0,0.004216,0.000641,0,0.009307,0.000312,0,0.002841,0.000114,0,0.00132,0.395251,0.266107,0.480153,0.009885,0,0.114562,0.000256,0,0.002077,0.000126,0,0.001343,0.000358,0,0.003537,0.000597,0,0.004973,0.002648,0,0.028176,0.000263,0,0.00289,3e-04,0,0.003294,0.011726,0,0.157292,0.56128,0.362821,0.658323,0.002468,0,0.033592,0.010614,0,0.118919,0.000247,0,0.003187,0.000202,0,0.002518,0.000401,0,0.004497,0.000414,0,0.004969,0.000272,0,0.003083,0.000195,0,0.001632,0.000227,0,0.002714
"PH_SC_12.sorted.bam","12","SC",0.001328,0,0.010019,0.000596,0,0.004632,0.212669,0.180679,0.244096,0.566263,0.507875,0.621756,0.002553,0,0.019126,0.215589,0.173374,0.268594,0.001003,0,0.008032,0.000116,0,0.001184,0.000101,0,0.000875,0.00012,0,0.001436,0.000221,0,0.00228,0.000199,0,0.002589,0.008687,0,0.07417,0.000329,0,0.003855,0.000141,0,0.001522,0.012938,0,0.161211,0.541412,0.347611,0.618887,0.000887,0,0.011645,0.000134,0,0.001414,0.000952,0,0.015209,0.00166,0,0.022785,0.000487,0,0.006067,0.00076,0,0.010021,0.000231,0,0.003011,0.393314,0.207963,0.471705,0.034406,0,0.270261,0.000306,0,0.003903,0.000786,0,0.010208,0.000125,0,0.001128,0.000147,0,0.001726,0.000339,0,0.004564,0.000229,0,0.002288,0.000193,0,0.002288,0.000588,0,0.007744,0.000193,0,0.002539
"PH_SC_1.sorted.bam","1","SC",0.000923,0,0.007712,0.000593,0,0.004679,0.208501,0.165703,0.249678,0.50222,0.442991,0.562747,0.006079,0,0.039251,0.280618,0.215337,0.353518,0.001067,0,0.008665,0.000169,0,0.002021,9.8e-05,0,0.001114,8e-05,0,0.000814,0.000143,0,0.001086,0.000233,0,0.001875,0.000356,0,0.004302,0.000341,0,0.003496,0.000214,0,0.002245,0.007681,0,0.111248,0.424231,0.254495,0.557873,0.000234,0,0.002747,0.000142,0,0.001741,0.000433,0,0.004789,0.003835,0,0.0538,0.000542,0,0.00783,0.000515,0,0.006171,0.000198,0,0.001866,0.407611,0.28083,0.496642,0.143399,0,0.369255,0.005866,0,0.059235,0.001675,0,0.025535,0.000177,0,0.0024,0.000141,0,0.001802,0.000189,0,0.002401,0.000508,0,0.00734,0.000565,0,0.00753,0.000297,0,0.003786,0.000129,0,0.001247
