"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5"
"PH_CA_8.sorted.bam","8","CA",0.001012,0,0.007401,0.653207,0.599618,0.704068,0.001482,0,0.01115,0.34299,0.293424,0.396168,0.001309,0,0.009012,0.000459,0,0.005649,0.000356,0,0.004247,0.495517,0.394934,0.598772,0.000246,0,0.002623,0.00085,0,0.009543,0.000303,0,0.003521,0.000229,0,0.00282,0.313608,0.12799,0.472542,0.000834,0,0.010544,0.185325,0.102376,0.280534,0.000275,0,0.003006,0.000566,0,0.0062,0.000428,0,0.005385,0.000659,0,0.007821,0.000345,0,0.003878
"PH_CR_10.sorted.bam","10","CR",0.004235,0,0.021762,0.327409,0.281155,0.375313,0.123117,0.076474,0.167831,0.542002,0.497753,0.583048,0.003237,0,0.018464,0.000615,0,0.006512,0.001165,0,0.012809,0.00329,0,0.037434,0.001482,0,0.017236,0.002081,0,0.023917,0.000718,0,0.008911,0.004222,0,0.039898,0.642821,0.546897,0.743531,0.240342,0.141995,0.332362,0.097924,0,0.185567,0.00037,0,0.004088,0.002171,0,0.022289,0.000892,0,0.010935,0.000772,0,0.008639,0.001135,0,0.011483
"PH_CR_11.sorted.bam","11","CR",0.001799,0,0.011989,0.278507,0.230034,0.327262,0.14596,0.100737,0.194189,0.572269,0.530588,0.61222,0.001465,0,0.009628,0.000207,0,0.002366,0.000562,0,0.006745,0.000374,0,0.004622,0.000547,0,0.007082,0.000735,0,0.007699,0.000439,0,0.005505,0.001596,0,0.020629,0.554382,0.458082,0.652174,0.28941,0.198248,0.386888,0.149034,0.068123,0.228012,0.00048,0,0.005502,0.000586,0,0.006927,0.00035,0,0.00425,0.00108,0,0.012357,0.000217,0,0.002536
"PH_CR_12.sorted.bam","12","CR",0.00149,0,0.009386,0.260403,0.216543,0.303724,0.125611,0.081396,0.17316,0.611287,0.571942,0.651622,0.001209,0,0.008581,0.000197,0,0.002298,0.000719,0,0.00874,0.000555,0,0.006348,0.00045,0,0.00536,0.000991,0,0.012348,0.001025,0,0.01383,0.001104,0,0.013432,0.517461,0.429189,0.605785,0.247295,0.158747,0.34194,0.228064,0.148423,0.307339,0.000315,0,0.00394,0.000524,0,0.00582,0.000437,0,0.00491,0.000585,0,0.006598,0.000278,0,0.003477
"PH_CR_1.sorted.bam","1","CR",0.00108,0,0.007623,0.279351,0.232693,0.324942,0.13353,0.091082,0.17995,0.582389,0.545893,0.622503,0.00365,0,0.024855,0.00017,0,0.001873,0.000438,0,0.005497,0.001272,0,0.015419,0.000378,0,0.004638,0.000701,0,0.00904,0.000562,0,0.006919,0.000616,0,0.007487,0.554059,0.459338,0.646348,0.263968,0.178685,0.357244,0.170939,0.098391,0.253273,0.000389,0,0.004759,0.000961,0,0.011393,0.000888,0,0.011127,0.004257,0,0.046875,0.000402,0,0.00476
"PH_CR_2.sorted.bam","2","CR",0.001509,0,0.010406,0.314328,0.269339,0.358279,0.087919,0.048329,0.130978,0.594892,0.555886,0.635263,0.001353,0,0.009287,0.000174,0,0.00195,0.000914,0,0.010035,0.000555,0,0.0067,0.000402,0,0.004486,0.001102,0,0.013083,0.000515,0,0.005026,0.001088,0,0.014364,0.625136,0.532872,0.713048,0.172575,0.092017,0.259738,0.195106,0.115805,0.277622,0.000265,0,0.003068,0.000393,0,0.004429,0.000728,0,0.008244,0.000772,0,0.008515,0.000274,0,0.003298
"PH_CR_3.sorted.bam","3","CR",0.004509,0,0.021348,0.30534,0.258816,0.353463,0.102361,0.056799,0.14613,0.585823,0.545747,0.626523,0.001967,0,0.012459,0.000777,0,0.007529,0.002334,0,0.025485,0.000784,0,0.00937,0.001043,0,0.013342,0.004103,0,0.043029,0.000811,0,0.009428,0.003172,0,0.033622,0.601967,0.502021,0.701764,0.19747,0.099863,0.286836,0.183982,0.109071,0.267784,0.000914,0,0.010765,0.00071,0,0.008913,0.000484,0,0.005947,0.001073,0,0.013771,0.000376,0,0.004429
"PH_CR_4.sorted.bam","4","CR",0.117117,0.087094,0.14656,0.199588,0.155225,0.24784,0.199757,0.148573,0.254532,0.413281,0.366458,0.452598,0.070256,0.035529,0.105864,0.000132,0,0.001646,0.012427,0,0.115501,0.001063,0,0.012947,0.004454,0,0.052299,0.016879,0,0.129553,0.000762,0,0.008255,0.216442,0.119509,0.283444,0.231548,0.133606,0.331871,0.375843,0.267723,0.482669,0.000294,0,0.00339,0.000646,0,0.008207,0.136197,0.066036,0.206748,0.000814,0,0.009514,0.002142,0,0.025959,0.000357,0,0.004402
"PH_CR_5.sorted.bam","5","CR",0.002021,0,0.014139,0.301768,0.256564,0.345263,0.100175,0.058723,0.142552,0.594088,0.554861,0.631689,0.001948,0,0.01545,0.000239,0,0.002817,0.000925,0,0.012301,0.011199,0,0.06675,0.00054,0,0.005988,0.00088,0,0.011917,0.000527,0,0.006277,0.00176,0,0.022259,0.578824,0.461411,0.676795,0.197457,0.11427,0.283634,0.20403,0.130339,0.281406,0.000338,0,0.00391,0.000509,0,0.00524,0.000418,0,0.004726,0.002076,0,0.025943,0.000277,0,0.00328
"PH_CR_6.sorted.bam","6","CR",0.015697,1e-06,0.040535,0.247355,0.196758,0.297297,0.141628,0.089554,0.195299,0.592553,0.550887,0.634292,0.002768,0,0.017249,0.000714,0,0.008768,0.009691,0,0.060091,0.001862,0,0.022877,0.003723,0,0.036343,0.00346,0,0.037271,0.001226,0,0.011008,0.015518,0,0.073208,0.476478,0.359099,0.583411,0.273091,0.15711,0.385671,0.209343,0.123426,0.2995,0.001035,0,0.013403,0.001356,0,0.016873,0.00053,0,0.007107,0.001332,0,0.018518,0.000642,0,0.008067
"PH_CR_7.sorted.bam","7","CR",0.001586,0,0.010658,0.301049,0.256081,0.346321,0.139724,0.093822,0.186847,0.554749,0.519644,0.593986,0.002892,0,0.019884,0.000118,0,0.001421,0.000707,0,0.007909,0.001156,0,0.014787,0.000795,0,0.009455,0.002047,0,0.028279,0.000637,0,0.007463,0.001132,0,0.013255,0.596297,0.505625,0.687493,0.27485,0.176061,0.37121,0.116674,0.044417,0.195124,0.000302,0,0.003699,0.000734,0,0.008142,0.000484,0,0.005737,0.00387,0,0.037635,0.000197,0,0.002206
"PH_CR_8.sorted.bam","8","CR",0.010494,0,0.035119,0.297344,0.246215,0.351386,0.070841,0.018792,0.128519,0.610332,0.567362,0.652962,0.010989,0,0.043409,0.000271,0,0.003499,0.005542,0,0.04501,0.002162,0,0.025966,0.002054,0,0.022667,0.030119,0,0.143496,0.00274,0,0.035927,0.011306,0,0.065931,0.550751,0.422967,0.667366,0.098794,0,0.244475,0.275029,0.172326,0.386158,0.001544,0,0.01899,0.003952,0,0.044071,0.005233,0,0.064475,0.009754,0,0.078452,0.000748,0,0.010172
"PH_CR_9.sorted.bam","9","CR",0.005091,0,0.025903,0.265588,0.218209,0.317383,0.110843,0.060831,0.158834,0.613229,0.565301,0.659515,0.005248,0,0.02923,0.000462,0,0.005471,0.001489,0,0.017867,0.006199,0,0.0674,0.003734,0,0.042151,0.002269,0,0.028972,0.000837,0,0.010534,0.002649,0,0.029169,0.5139,0.369424,0.622463,0.212666,0.096391,0.314769,0.24686,0.148891,0.343121,0.001387,0,0.017306,0.00112,0,0.010871,0.001345,0,0.016292,0.003524,0,0.038794,0.00156,0,0.016496
